raw_id,cluster_index,merge_type,ID,survived
7748,880,merged,864.0,True
12213,1355,seed,1309.0,True
39026,926,merged,908.0,True
25397,1119,merged,1089.0,True
19552,1354,merged,1308.0,True
38865,1253,merged,1214.0,True
30834,1008,merged,985.0,True
34012,1277,merged,1234.0,True
38201,1321,merged,1276.0,True
41071,874,merged,859.0,True
8557,988,merged,966.0,True
20225,716,merged,707.0,True
31397,801,merged,789.0,True
30537,397,merged,397.0,True
2704,50,merged,51.0,True
8442,842,merged,829.0,True
40954,654,merged,645.0,True
24660,1182,merged,1149.0,True
32175,1351,merged,1305.0,True
21400,863,merged,850.0,True
40421,1135,merged,1105.0,True
4267,411,merged,411.0,True
12924,101,merged,102.0,True
38674,678,merged,669.0,True
32816,819,merged,807.0,True
16034,655,merged,646.0,True
9366,599,merged,593.0,True
34487,979,merged,958.0,True
32188,1250,merged,1211.0,True
39128,1339,merged,1293.0,True
19969,959,merged,939.0,True
24900,1267,merged,1226.0,True
17079,1122,merged,1092.0,True
40824,1110,merged,1080.0,True
29292,627,merged,620.0,True
38901,825,merged,812.0,True
37775,598,merged,592.0,True
39062,689,merged,680.0,True
30186,619,merged,613.0,True
9202,416,merged,416.0,True
37451,430,merged,429.0,True
36930,1356,seed,1310.0,True
5613,435,merged,434.0,True
40818,1217,merged,1183.0,True
37311,957,merged,937.0,True
27966,420,merged,420.0,True
31266,1211,merged,1177.0,True
37608,1337,merged,1291.0,True
30004,328,merged,328.0,True
33203,715,merged,706.0,True
1280,379,merged,379.0,True
38844,652,merged,643.0,True
36238,643,merged,634.0,True
13778,710,merged,701.0,True
39118,1044,merged,1017.0,True
33286,1262,merged,1222.0,True
35209,189,merged,190.0,True
27252,651,merged,642.0,True
23832,1030,merged,1004.0,True
20736,1325,merged,1280.0,True
12838,359,merged,359.0,True
21290,1111,merged,1081.0,True
20229,716,merged,707.0,True
39555,1217,merged,1183.0,True
24579,1207,merged,1173.0,True
7044,1053,merged,1025.0,True
12468,315,merged,315.0,True
16705,655,merged,646.0,True
24827,1357,seed,1311.0,True
36922,1337,merged,1291.0,True
36694,383,merged,383.0,True
28366,961,merged,941.0,True
10271,262,merged,263.0,True
36741,1017,merged,992.0,True
27293,1091,merged,1062.0,True
30858,483,merged,481.0,True
28950,1008,merged,985.0,True
20926,1114,merged,1084.0,True
11968,309,merged,309.0,True
40751,431,merged,430.0,True
17743,1164,merged,1133.0,True
30709,1008,merged,985.0,True
33828,700,merged,691.0,True
18959,1117,merged,1087.0,True
31082,1211,merged,1177.0,True
20070,1039,merged,1013.0,True
5595,1218,merged,1184.0,True
8080,569,merged,564.0,True
12943,710,merged,701.0,True
25992,623,merged,617.0,True
9608,1256,merged,1217.0,True
34186,717,merged,708.0,True
38315,1321,merged,1276.0,True
19526,515,merged,511.0,True
8396,1358,seed,1312.0,True
15893,1027,merged,1002.0,True
4910,935,merged,917.0,True
24555,466,merged,465.0,True
24223,1019,merged,994.0,True
30051,1186,merged,1153.0,True
6571,111,merged,112.0,True
8448,323,merged,323.0,True
31120,1083,merged,1054.0,True
27893,1073,merged,1044.0,True
28315,816,merged,804.0,True
4598,411,merged,411.0,True
39250,926,merged,908.0,True
28593,759,merged,748.0,True
29444,646,merged,637.0,True
17458,577,merged,572.0,True
35214,189,merged,190.0,True
41275,1152,merged,1121.0,True
36330,1133,merged,1103.0,True
21803,863,merged,850.0,True
22454,948,merged,929.0,True
3591,30,merged,31.0,True
8482,1359,seed,1313.0,True
18825,436,merged,435.0,True
33585,981,merged,960.0,True
27042,763,merged,752.0,True
24102,1019,merged,994.0,True
22618,1221,merged,1186.0,True
29980,299,merged,299.0,True
21935,1360,seed,1314.0,True
21295,427,merged,427.0,True
36506,800,merged,788.0,True
17741,147,merged,148.0,True
34628,592,merged,587.0,True
36848,800,merged,788.0,True
23564,1341,merged,1295.0,True
36099,1361,seed,1315.0,True
11919,262,merged,263.0,True
27677,1063,merged,1035.0,True
5138,989,merged,967.0,True
35621,979,merged,958.0,True
33583,299,merged,299.0,True
12803,1234,merged,1197.0,True
38688,926,merged,908.0,True
34375,1244,merged,1205.0,True
9453,982,merged,961.0,True
27804,1344,merged,1298.0,True
23428,781,merged,769.0,True
16724,531,merged,527.0,True
3181,332,merged,332.0,True
22588,1101,merged,1072.0,True
17141,114,merged,115.0,True
8336,191,merged,192.0,True
40607,656,merged,647.0,True
24671,1281,merged,1238.0,True
15398,860,merged,847.0,True
29646,1049,merged,1021.0,True
5953,435,merged,434.0,True
30027,397,merged,397.0,True
27176,513,merged,510.0,True
2110,502,merged,499.0,True
26208,550,merged,545.0,True
1224,1316,merged,1271.0,True
40933,1209,merged,1175.0,True
40497,656,merged,647.0,True
14149,280,merged,280.0,True
29502,1131,merged,1101.0,True
27386,1095,merged,1066.0,True
41010,1150,merged,1119.0,True
1376,571,merged,566.0,True
3421,1347,merged,1301.0,True
33230,665,merged,656.0,True
38637,1253,merged,1214.0,True
28799,1142,merged,1111.0,True
29760,513,merged,510.0,True
40336,678,merged,669.0,True
26360,651,merged,642.0,True
4823,411,merged,411.0,True
32999,665,merged,656.0,True
8282,1203,merged,1169.0,True
38871,735,merged,726.0,True
29156,627,merged,620.0,True
37601,383,merged,383.0,True
10018,307,merged,307.0,True
17137,1362,seed,1316.0,True
4110,772,merged,760.0,True
11580,243,merged,244.0,True
15542,219,merged,220.0,True
17010,1363,seed,1317.0,True
39991,1289,merged,1246.0,True
31597,404,merged,404.0,True
29984,299,merged,299.0,True
17178,1231,merged,1195.0,True
4706,411,merged,411.0,True
16046,531,merged,527.0,True
7491,1069,merged,1040.0,True
27387,369,merged,369.0,True
4917,935,merged,917.0,True
22183,1092,merged,1063.0,True
31371,328,merged,328.0,True
7060,1195,merged,1161.0,True
10046,589,merged,584.0,True
20088,716,merged,707.0,True
36877,720,merged,711.0,True
34376,979,merged,958.0,True
4379,289,merged,289.0,True
28220,687,merged,678.0,True
14683,1348,merged,1302.0,True
20461,1192,merged,1158.0,True
38291,1253,merged,1214.0,True
29092,1131,merged,1101.0,True
24447,1005,merged,982.0,True
38774,1217,merged,1183.0,True
37486,383,merged,383.0,True
37496,965,merged,945.0,True
17421,515,merged,511.0,True
18331,1225,merged,1190.0,True
20712,1117,merged,1087.0,True
7648,1116,merged,1086.0,True
34864,675,merged,666.0,True
7752,1069,merged,1040.0,True
27278,1288,merged,1245.0,True
34773,558,merged,553.0,True
6329,111,merged,112.0,True
29061,1142,merged,1111.0,True
12176,826,merged,813.0,True
36382,800,merged,788.0,True
15791,911,merged,893.0,True
1720,571,merged,566.0,True
28939,420,merged,420.0,True
19549,190,merged,191.0,True
4547,967,merged,947.0,True
19400,1111,merged,1081.0,True
6307,1342,merged,1296.0,True
36971,1295,merged,1252.0,True
22495,1019,merged,994.0,True
4017,165,merged,166.0,True
19653,912,merged,894.0,True
2041,366,merged,366.0,True
31185,1186,merged,1153.0,True
15534,911,merged,893.0,True
22606,781,merged,769.0,True
18878,827,merged,814.0,True
1893,1248,merged,1209.0,True
19147,577,merged,572.0,True
2054,1287,merged,1244.0,True
9246,647,merged,638.0,True
37147,1337,merged,1291.0,True
27305,513,merged,510.0,True
2009,1364,seed,1318.0,True
27157,444,merged,443.0,True
29859,408,merged,408.0,True
26922,513,merged,510.0,True
40846,874,merged,859.0,True
32913,592,merged,587.0,True
9613,707,merged,698.0,True
27266,839,merged,826.0,True
36926,383,merged,383.0,True
27388,1095,merged,1066.0,True
30101,627,merged,620.0,True
5784,626,merged,619.0,True
41052,1209,merged,1175.0,True
30054,619,merged,613.0,True
23713,499,merged,497.0,True
10606,589,merged,584.0,True
9379,191,merged,192.0,True
35626,979,merged,958.0,True
8415,902,merged,885.0,True
17332,537,merged,532.0,True
11980,1365,seed,1319.0,True
38721,689,merged,680.0,True
5392,1366,seed,1320.0,True
30036,283,merged,283.0,True
9173,802,merged,790.0,True
31176,1049,merged,1021.0,True
41141,663,merged,654.0,True
34124,1277,merged,1234.0,True
3265,1076,merged,1047.0,True
9360,323,merged,323.0,True
4726,1318,merged,1273.0,True
1314,197,merged,198.0,True
40537,431,merged,430.0,True
24680,166,merged,167.0,True
22902,1350,merged,1304.0,True
37035,1337,merged,1291.0,True
3185,1367,seed,1321.0,True
26561,146,merged,147.0,True
16720,248,merged,249.0,True
40892,1150,merged,1119.0,True
12683,101,merged,102.0,True
31725,328,merged,328.0,True
25797,696,merged,687.0,True
33368,464,merged,463.0,True
21472,1368,seed,1322.0,True
1486,1237,merged,1200.0,True
20656,1114,merged,1084.0,True
39697,926,merged,908.0,True
18181,1158,merged,1127.0,True
3642,365,merged,365.0,True
23672,1182,merged,1149.0,True
25524,857,merged,844.0,True
37866,656,merged,647.0,True
35811,722,merged,713.0,True
18271,157,merged,158.0,True
29580,594,merged,589.0,True
20982,1117,merged,1087.0,True
2517,481,merged,479.0,True
39831,906,merged,889.0,True
1880,366,merged,366.0,True
1507,686,merged,677.0,True
20726,1192,merged,1158.0,True
22632,572,merged,567.0,True
25217,525,merged,521.0,True
8573,842,merged,829.0,True
8445,1249,merged,1210.0,True
2264,502,merged,499.0,True
6205,1118,merged,1088.0,True
36813,383,merged,383.0,True
2790,481,merged,479.0,True
36324,383,merged,383.0,True
23427,1369,seed,1323.0,True
1511,1304,merged,1261.0,True
1943,1370,seed,1324.0,True
34090,715,merged,706.0,True
30802,801,merged,789.0,True
22524,1246,merged,1207.0,True
31189,715,merged,706.0,True
21146,1325,merged,1280.0,True
37377,1337,merged,1291.0,True
5328,978,merged,957.0,True
16830,799,merged,787.0,True
2086,1364,merged,1318.0,True
18615,1114,merged,1084.0,True
1304,63,merged,64.0,True
18432,1170,merged,1138.0,True
36259,800,merged,788.0,True
35386,1258,merged,1218.0,True
18278,994,merged,972.0,True
34199,1324,merged,1279.0,True
30942,1186,merged,1153.0,True
41256,957,merged,937.0,True
6905,65,merged,66.0,True
28310,811,merged,799.0,True
26106,1179,merged,1147.0,True
31884,1049,merged,1021.0,True
9250,163,merged,164.0,True
23612,1271,merged,1230.0,True
33346,1351,merged,1305.0,True
30385,328,merged,328.0,True
20879,1129,merged,1099.0,True
18879,1051,merged,1023.0,True
31155,397,merged,397.0,True
25791,1290,merged,1247.0,True
33114,665,merged,656.0,True
24686,870,merged,855.0,True
19933,1272,merged,1231.0,True
1421,1237,merged,1200.0,True
12957,359,merged,359.0,True
26550,360,merged,360.0,True
16999,355,merged,355.0,True
36457,1133,merged,1103.0,True
32895,981,merged,960.0,True
28630,627,merged,620.0,True
21600,1368,merged,1322.0,True
11205,888,merged,871.0,True
4693,475,merged,473.0,True
8182,842,merged,829.0,True
31407,508,merged,505.0,True
32534,1371,seed,1325.0,True
35512,383,merged,383.0,True
20527,1114,merged,1084.0,True
2184,298,merged,298.0,True
31635,717,merged,708.0,True
24561,274,merged,275.0,True
20848,1117,merged,1087.0,True
20374,142,merged,143.0,True
38834,689,merged,680.0,True
28462,816,merged,804.0,True
24435,1372,seed,1326.0,True
23950,274,merged,275.0,True
32790,464,merged,463.0,True
25910,1290,merged,1247.0,True
31255,328,merged,328.0,True
17327,537,merged,532.0,True
29850,594,merged,589.0,True
40741,1289,merged,1246.0,True
37190,680,merged,671.0,True
19535,1272,merged,1231.0,True
34599,979,merged,958.0,True
36706,965,merged,945.0,True
16860,782,merged,770.0,True
19014,147,merged,148.0,True
6179,935,merged,917.0,True
15430,856,merged,843.0,True
17995,878,merged,862.0,True
38080,383,merged,383.0,True
11407,1178,merged,1146.0,True
38078,1133,merged,1103.0,True
12112,518,merged,514.0,True
15317,422,merged,422.0,True
30121,1264,merged,1223.0,True
20892,703,merged,694.0,True
33235,981,merged,960.0,True
29379,1280,merged,1237.0,True
41044,1044,merged,1017.0,True
39781,1217,merged,1183.0,True
3316,1347,merged,1301.0,True
33637,1324,merged,1279.0,True
38085,1321,merged,1276.0,True
1430,1316,merged,1271.0,True
38731,652,merged,643.0,True
26248,1052,merged,1024.0,True
4488,411,merged,411.0,True
40243,1162,merged,1131.0,True
33321,715,merged,706.0,True
24612,1161,merged,1130.0,True
2194,415,merged,415.0,True
37896,957,merged,937.0,True
25866,1208,merged,1174.0,True
17323,1231,merged,1195.0,True
38121,680,merged,671.0,True
25857,651,merged,642.0,True
10023,286,merged,286.0,True
34748,675,merged,666.0,True
17034,910,merged,892.0,True
35733,1001,merged,978.0,True
30288,397,merged,397.0,True
2441,6,merged,7.0,True
16595,190,merged,191.0,True
5100,978,merged,957.0,True
16427,1027,merged,1002.0,True
26469,550,merged,545.0,True
24728,1335,merged,1289.0,True
39140,1150,merged,1119.0,True
18706,1272,merged,1231.0,True
24789,521,merged,517.0,True
6082,111,merged,112.0,True
26676,360,merged,360.0,True
23126,1092,merged,1063.0,True
7518,363,merged,363.0,True
28104,968,merged,948.0,True
1497,1316,merged,1271.0,True
28350,627,merged,620.0,True
11804,751,merged,741.0,True
5212,978,merged,957.0,True
6808,925,merged,907.0,True
14037,229,merged,230.0,True
38957,652,merged,643.0,True
15425,1373,seed,1327.0,True
21847,310,merged,310.0,True
24562,274,merged,275.0,True
28842,1306,merged,1263.0,True
30619,1021,merged,996.0,True
1929,1315,merged,1270.0,True
7526,599,merged,593.0,True
24325,1005,merged,982.0,True
34256,1244,merged,1205.0,True
3485,30,merged,31.0,True
28552,113,merged,114.0,True
23141,948,merged,929.0,True
4711,411,merged,411.0,True
9885,1249,merged,1210.0,True
24320,1030,merged,1004.0,True
24347,1054,merged,1026.0,True
17593,1293,merged,1250.0,True
40106,1133,merged,1103.0,True
5509,1366,merged,1320.0,True
1178,185,merged,186.0,True
17285,878,merged,862.0,True
17152,1363,merged,1317.0,True
28892,1352,merged,1306.0,True
30584,1008,merged,985.0,True
31520,801,merged,789.0,True
31166,806,merged,794.0,True
38887,1217,merged,1183.0,True
29081,1008,merged,985.0,True
38904,1296,merged,1253.0,True
1693,1315,merged,1270.0,True
40783,1150,merged,1119.0,True
25338,1073,merged,1044.0,True
24966,525,merged,521.0,True
37018,287,merged,287.0,True
26882,520,merged,516.0,True
25874,1374,seed,1328.0,True
18133,157,merged,158.0,True
10185,589,merged,584.0,True
23835,1005,merged,982.0,True
32541,665,merged,656.0,True
5479,1218,merged,1184.0,True
6077,435,merged,434.0,True
17692,457,merged,456.0,True
5729,111,merged,112.0,True
3068,1201,merged,1167.0,True
26259,1288,merged,1245.0,True
32358,1183,merged,1150.0,True
26879,520,merged,516.0,True
20983,1117,merged,1087.0,True
25078,1058,merged,1030.0,True
15439,1322,merged,1277.0,True
6931,111,merged,112.0,True
1308,1375,seed,1329.0,True
34963,592,merged,587.0,True
23353,1014,merged,989.0,True
29026,627,merged,620.0,True
24056,1182,merged,1149.0,True
28396,420,merged,420.0,True
10999,244,merged,245.0,True
5063,1318,merged,1273.0,True
21048,81,merged,82.0,True
33975,1324,merged,1279.0,True
35620,829,merged,816.0,True
489,1323,merged,1278.0,True
2606,50,merged,51.0,True
29767,397,merged,397.0,True
31161,801,merged,789.0,True
19920,912,merged,894.0,True
20345,1039,merged,1013.0,True
7422,95,merged,96.0,True
4012,460,merged,459.0,True
24424,521,merged,517.0,True
17295,248,merged,249.0,True
17994,157,merged,158.0,True
21975,310,merged,310.0,True
8704,838,merged,825.0,True
35776,430,merged,429.0,True
22465,265,merged,266.0,True
33471,299,merged,299.0,True
24343,285,merged,285.0,True
5792,1376,seed,1330.0,True
9507,1377,seed,,False
22503,1058,merged,1030.0,True
29158,627,merged,620.0,True
25046,274,merged,275.0,True
5170,213,merged,214.0,True
30412,397,merged,397.0,True
20175,223,merged,224.0,True
39576,678,merged,669.0,True
40714,1110,merged,1080.0,True
37723,383,merged,383.0,True
38097,656,merged,647.0,True
25568,525,merged,521.0,True
20902,233,merged,234.0,True
23558,781,merged,769.0,True
41042,1113,merged,1083.0,True
28269,1131,merged,1101.0,True
21459,1285,merged,1242.0,True
13762,677,merged,668.0,True
23563,1378,seed,1331.0,True
32785,1313,merged,1269.0,True
34536,1084,merged,1055.0,True
6211,1154,merged,1123.0,True
31145,671,merged,662.0,True
27398,961,merged,941.0,True
17289,114,merged,115.0,True
38699,1071,merged,1042.0,True
23292,1341,merged,1295.0,True
3205,1260,merged,1220.0,True
20056,912,merged,894.0,True
5441,1229,merged,1193.0,True
25639,521,merged,517.0,True
27261,1095,merged,1066.0,True
6686,1100,merged,1071.0,True
1361,876,merged,861.0,True
5242,475,merged,473.0,True
28891,627,merged,620.0,True
19532,1111,merged,1081.0,True
36880,720,merged,711.0,True
26298,525,merged,521.0,True
28507,687,merged,678.0,True
28455,811,merged,799.0,True
33012,1313,merged,1269.0,True
39821,598,merged,592.0,True
5022,403,merged,403.0,True
29542,1008,merged,985.0,True
17855,515,merged,511.0,True
41072,654,merged,645.0,True
10412,729,merged,720.0,True
40422,1379,seed,1332.0,True
10410,262,merged,263.0,True
1116,74,merged,75.0,True
37418,1380,seed,1333.0,True
15518,137,merged,138.0,True
29752,503,merged,500.0,True
24584,1357,merged,1311.0,True
40495,678,merged,669.0,True
28806,513,merged,510.0,True
35972,979,merged,958.0,True
16301,107,merged,108.0,True
20377,1171,merged,1139.0,True
37492,1337,merged,1291.0,True
16690,799,merged,787.0,True
18614,1114,merged,1084.0,True
28374,406,merged,406.0,True
24600,525,merged,521.0,True
36688,1258,merged,1218.0,True
23055,1058,merged,1030.0,True
15663,531,merged,527.0,True
32904,464,merged,463.0,True
28392,816,merged,804.0,True
27131,1095,merged,1066.0,True
1633,217,merged,218.0,True
12676,826,merged,813.0,True
20731,265,merged,266.0,True
37836,1135,merged,1105.0,True
23337,1252,merged,1213.0,True
11122,1178,merged,1146.0,True
1056,197,merged,198.0,True
38751,1144,merged,1113.0,True
3111,1126,merged,1096.0,True
17988,655,merged,646.0,True
26744,1095,merged,1066.0,True
16857,355,merged,355.0,True
29509,1049,merged,1021.0,True
28556,113,merged,114.0,True
19635,1117,merged,1087.0,True
19103,916,merged,898.0,True
28998,1008,merged,985.0,True
38319,1044,merged,1017.0,True
6790,65,merged,66.0,True
30477,1078,merged,1049.0,True
2413,217,merged,218.0,True
39437,1217,merged,1183.0,True
35672,1190,merged,1156.0,True
3627,240,merged,241.0,True
34589,1258,merged,1218.0,True
34705,1258,merged,1218.0,True
28805,420,merged,420.0,True
26420,696,merged,687.0,True
12042,826,merged,813.0,True
30978,1078,merged,1049.0,True
19769,1117,merged,1087.0,True
9234,599,merged,593.0,True
2162,217,merged,218.0,True
26917,513,merged,510.0,True
24684,274,merged,275.0,True
32141,1153,merged,1122.0,True
25532,1205,merged,1171.0,True
26656,1091,merged,1062.0,True
33929,803,merged,791.0,True
16217,537,merged,532.0,True
15903,345,merged,345.0,True
33564,1277,merged,1234.0,True
11262,1178,merged,1146.0,True
1518,197,merged,198.0,True
39337,1217,merged,1183.0,True
30996,1083,merged,1054.0,True
31115,718,merged,709.0,True
27859,1200,merged,1166.0,True
38584,1071,merged,1042.0,True
24076,781,merged,769.0,True
26034,696,merged,687.0,True
3907,165,merged,166.0,True
22987,1092,merged,1063.0,True
29978,804,merged,792.0,True
26783,499,merged,497.0,True
4992,1381,seed,1334.0,True
23718,1019,merged,994.0,True
25581,1382,seed,1335.0,True
12461,721,merged,712.0,True
21005,1325,merged,1280.0,True
6594,929,merged,911.0,True
31606,328,merged,328.0,True
15048,422,merged,422.0,True
7511,838,merged,825.0,True
18463,94,merged,95.0,True
37780,680,merged,671.0,True
35185,1294,merged,1251.0,True
40646,431,merged,430.0,True
33467,665,merged,656.0,True
35895,430,merged,429.0,True
26531,1091,merged,1062.0,True
17599,1164,merged,1133.0,True
3394,987,merged,965.0,True
26283,1290,merged,1247.0,True
29606,328,merged,328.0,True
9995,1145,merged,1114.0,True
29743,328,merged,328.0,True
23184,572,merged,567.0,True
18546,878,merged,862.0,True
37951,1135,merged,1105.0,True
21042,966,merged,946.0,True
25660,1383,seed,1336.0,True
30156,397,merged,397.0,True
38653,1133,merged,1103.0,True
23449,572,merged,567.0,True
31136,1327,merged,1282.0,True
6440,486,merged,484.0,True
29491,465,merged,464.0,True
1253,1233,merged,,False
28545,1008,merged,985.0,True
4051,411,merged,411.0,True
29993,1264,merged,1223.0,True
41055,1042,merged,1015.0,True
20913,1171,merged,1139.0,True
22324,948,merged,929.0,True
20223,538,merged,533.0,True
17030,1051,merged,1023.0,True
21545,912,merged,894.0,True
26389,1288,merged,1245.0,True
20464,1278,merged,1235.0,True
38068,1135,merged,1105.0,True
38750,1253,merged,1214.0,True
24473,285,merged,285.0,True
37970,1321,merged,1276.0,True
24322,1005,merged,982.0,True
19266,1111,merged,1081.0,True
7914,363,merged,363.0,True
10154,1223,merged,1188.0,True
33475,981,merged,960.0,True
24973,525,merged,521.0,True
40212,1379,merged,1332.0,True
25339,525,merged,521.0,True
12798,826,merged,813.0,True
9310,802,merged,790.0,True
40313,1379,merged,1332.0,True
22194,948,merged,929.0,True
29342,503,merged,500.0,True
38492,689,merged,680.0,True
13599,1384,seed,1337.0,True
10560,751,merged,741.0,True
8441,363,merged,363.0,True
12340,1097,merged,1068.0,True
39706,598,merged,592.0,True
19572,959,merged,939.0,True
33469,1055,merged,1027.0,True
39996,1135,merged,1105.0,True
9871,497,merged,495.0,True
26428,360,merged,360.0,True
25637,764,merged,753.0,True
39207,1135,merged,1105.0,True
1727,160,merged,161.0,True
25273,1267,merged,1226.0,True
15394,137,merged,138.0,True
4169,1167,merged,1136.0,True
38448,517,merged,513.0,True
20508,142,merged,143.0,True
27711,1385,seed,1338.0,True
16081,537,merged,532.0,True
10727,244,merged,245.0,True
39580,1296,merged,1253.0,True
22334,265,merged,266.0,True
33353,981,merged,960.0,True
37261,1337,merged,1291.0,True
20173,1117,merged,1087.0,True
1799,366,merged,366.0,True
23562,1369,merged,1323.0,True
10858,1213,merged,1179.0,True
4131,346,merged,346.0,True
14014,345,merged,345.0,True
2111,1149,merged,1118.0,True
1888,660,merged,651.0,True
20201,1272,merged,1231.0,True
9855,1145,merged,1114.0,True
4121,165,merged,166.0,True
24799,166,merged,167.0,True
40139,1162,merged,1131.0,True
15302,856,merged,843.0,True
30886,406,merged,406.0,True
41094,698,merged,689.0,True
34246,1258,merged,1218.0,True
11132,214,merged,215.0,True
33098,1277,merged,1234.0,True
21401,265,merged,266.0,True
7784,842,merged,829.0,True
10973,743,merged,733.0,True
9111,647,merged,638.0,True
34551,1191,merged,1157.0,True
30565,1186,merged,1153.0,True
22674,1014,merged,989.0,True
29479,503,merged,500.0,True
32670,1313,merged,1269.0,True
22357,1350,merged,1304.0,True
4045,289,merged,289.0,True
19804,1272,merged,1231.0,True
20861,1192,merged,1158.0,True
36703,383,merged,383.0,True
17905,1072,merged,1043.0,True
25920,360,merged,360.0,True
35342,1295,merged,1252.0,True
6926,925,merged,907.0,True
21153,1129,merged,1099.0,True
13695,1348,merged,1302.0,True
17224,1122,merged,1092.0,True
2865,1201,merged,1167.0,True
19409,908,merged,891.0,True
38785,678,merged,669.0,True
19420,577,merged,572.0,True
16558,1027,merged,1002.0,True
6461,203,merged,204.0,True
3264,1076,merged,1047.0,True
22247,423,merged,423.0,True
24802,274,merged,275.0,True
34412,189,merged,190.0,True
15936,856,merged,843.0,True
28229,406,merged,406.0,True
39450,1217,merged,1183.0,True
31037,397,merged,397.0,True
33672,1277,merged,1234.0,True
2541,1287,merged,1244.0,True
1449,197,merged,198.0,True
36586,1321,merged,1276.0,True
5020,403,merged,403.0,True
21716,310,merged,310.0,True
26498,1095,merged,1066.0,True
1371,686,merged,677.0,True
25447,696,merged,687.0,True
40983,1044,merged,1017.0,True
35545,430,merged,429.0,True
32234,1183,merged,1150.0,True
15681,221,merged,222.0,True
39032,467,merged,466.0,True
27286,444,merged,443.0,True
29131,1008,merged,985.0,True
41265,1113,merged,1083.0,True
28460,1210,merged,1176.0,True
38213,656,merged,647.0,True
15932,600,merged,594.0,True
27522,839,merged,826.0,True
39660,473,merged,471.0,True
7381,838,merged,825.0,True
4235,1386,seed,1339.0,True
32442,464,merged,463.0,True
37430,957,merged,937.0,True
1151,1090,merged,1061.0,True
29872,328,merged,328.0,True
29910,283,merged,283.0,True
11561,315,merged,315.0,True
39150,906,merged,889.0,True
37653,1387,seed,1340.0,True
26152,1290,merged,1247.0,True
16465,221,merged,222.0,True
28298,1172,merged,1140.0,True
34977,700,merged,691.0,True
25451,360,merged,360.0,True
24489,1161,merged,1130.0,True
3837,1260,merged,1220.0,True
37981,656,merged,647.0,True
38314,1044,merged,1017.0,True
16721,782,merged,770.0,True
6828,203,merged,204.0,True
19128,1111,merged,1081.0,True
5822,935,merged,917.0,True
19518,1278,merged,1235.0,True
18408,655,merged,646.0,True
29461,406,merged,406.0,True
40939,906,merged,889.0,True
18409,130,merged,131.0,True
21186,239,merged,240.0,True
20774,1285,merged,1242.0,True
34205,715,merged,706.0,True
3736,1260,merged,1220.0,True
12606,243,merged,244.0,True
37827,1253,merged,1214.0,True
38550,1321,merged,1276.0,True
1852,168,merged,169.0,True
22063,948,merged,929.0,True
8139,892,merged,875.0,True
30363,804,merged,792.0,True
35511,1284,merged,1241.0,True
26113,623,merged,617.0,True
23859,1054,merged,1026.0,True
9598,650,merged,641.0,True
4242,1286,merged,1243.0,True
15004,860,merged,847.0,True
14386,710,merged,701.0,True
32026,1388,seed,1341.0,True
24455,1207,merged,1173.0,True
36815,965,merged,945.0,True
30896,671,merged,662.0,True
37266,965,merged,945.0,True
9889,1389,seed,1342.0,True
39946,906,merged,889.0,True
40925,1217,merged,1183.0,True
2677,1201,merged,1167.0,True
38768,383,merged,383.0,True
25989,623,merged,617.0,True
30285,397,merged,397.0,True
18954,1146,merged,1115.0,True
7152,672,merged,663.0,True
23320,572,merged,567.0,True
27095,1390,seed,1343.0,True
3219,365,merged,365.0,True
37667,957,merged,937.0,True
27455,1096,merged,1067.0,True
17610,1060,merged,1032.0,True
4952,1318,merged,1273.0,True
13179,846,merged,833.0,True
16095,1311,merged,1267.0,True
20192,1278,merged,1235.0,True
10570,286,merged,286.0,True
7256,851,merged,838.0,True
34526,189,merged,190.0,True
8419,1236,merged,1199.0,True
2605,481,merged,479.0,True
17342,1391,seed,1344.0,True
9115,163,merged,164.0,True
27828,420,merged,420.0,True
22916,1058,merged,1030.0,True
5153,53,merged,54.0,True
38238,680,merged,671.0,True
34754,189,merged,190.0,True
23423,781,merged,769.0,True
22930,1271,merged,1230.0,True
23695,272,merged,273.0,True
34048,1243,merged,1204.0,True
3302,17,merged,18.0,True
36809,1337,merged,1291.0,True
36051,825,merged,812.0,True
33231,1055,merged,1027.0,True
4024,1286,merged,1243.0,True
37986,825,merged,812.0,True
38765,1133,merged,1103.0,True
15808,250,merged,251.0,True
30292,1131,merged,1101.0,True
9222,1392,seed,1345.0,True
10028,286,merged,286.0,True
30874,1083,merged,1054.0,True
28516,406,merged,406.0,True
16546,1146,merged,1115.0,True
35213,189,merged,190.0,True
19637,1305,merged,1262.0,True
17445,1363,merged,1317.0,True
17187,537,merged,532.0,True
22878,265,merged,266.0,True
33638,1123,merged,1093.0,True
17440,114,merged,115.0,True
18688,878,merged,862.0,True
28456,444,merged,443.0,True
41078,654,merged,645.0,True
19094,1146,merged,1115.0,True
8854,191,merged,192.0,True
32675,464,merged,463.0,True
17462,440,merged,439.0,True
20799,1014,merged,989.0,True
19436,959,merged,939.0,True
21410,912,merged,894.0,True
35117,1324,merged,1279.0,True
37042,1356,merged,1310.0,True
28206,627,merged,620.0,True
1323,1087,merged,1058.0,True
24309,274,merged,275.0,True
5130,403,merged,403.0,True
18433,634,merged,626.0,True
37668,567,merged,562.0,True
24606,1335,merged,1289.0,True
30677,801,merged,789.0,True
19936,1129,merged,1099.0,True
33441,715,merged,706.0,True
28816,1008,merged,985.0,True
4237,403,merged,403.0,True
